date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:37:53	368/368	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Aug%202009%2001:37:52%20GMT	http://www.cmass.edu.hk/~tf	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf.0.delayed	(from )
09:37:53	340/340	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2019%20Aug%202009%2001:37:52%20GMT	http://www.cmass.edu.hk/robots.txt		(from )
09:37:53	368/368	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Aug%202009%2001:37:52%20GMT	http://www.cmass.edu.hk/~ts	d:/My%20Websites/cmass/www.cmass.edu.hk/_ts.1.delayed	(from )
09:37:53	9084/9084	---M--	200	added ('OK')	text/html	etag:%2264ec3-237c-b2486280%22	http://www.cmass.edu.hk/~tf/	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/index.html	(from )
09:37:53	6287/6287	---M--	200	added ('OK')	text/html	etag:%2210d1f9-188f-eeed9f00%22	http://www.cmass.edu.hk/~tf/0405HPage/NewspaperCut.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/NewspaperCut.htm	(from )
09:37:54	2465/2465	---M--	200	added ('OK')	text/html	etag:%222640b2-9a1-ee82cf40%22	http://www.cmass.edu.hk/~tf/0405HPage/0405S3Mc/0607S3Mc.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/0405S3Mc/0607S3Mc.htm	(from )
09:37:54	1073/1073	---M--	200	added ('OK')	text/html	etag:%2210d1fb-431-eeed9f00%22	http://www.cmass.edu.hk/~tf/0405HPage/S3WkShtAns.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S3WkShtAns.htm	(from )
09:37:55	2118/2118	---M--	200	added ('OK')	text/html	etag:%222640fe-846-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/Report.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/Report.htm	(from )
09:37:56	9509/9509	---M--	200	added ('OK')	text/html	etag:%22f11fb-2525-bc268300%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/index.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/index.htm	(from )
09:37:56	10402/10402	---M--	200	added ('OK')	text/html	etag:%22d4e4d-28a2-bdff88c0%22	http://www.cmass.edu.hk/~tf/0304HPage/index.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/index.htm	(from )
09:37:56	29696/29696	---M--	200	added ('OK')	application/msword	etag:%227800f-7400-b107f340%22	http://www.cmass.edu.hk/~tf/0708HPage/S5Sweep.doc	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0708HPage/S5Sweep.doc	(from )
09:37:56	8951/8951	---M--	200	added ('OK')	text/html	etag:%2210d1f7-22f7-c024d9c0%22	http://www.cmass.edu.hk/~tf/0405HPage/index.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/index.htm	(from )
09:37:56	7726/7726	---M--	200	added ('OK')	text/html	etag:%22264107-1e2e-c118fdc0%22	http://www.cmass.edu.hk/~tf/0506HPage/index.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0506HPage/index.htm	(from )
09:37:57	8016/8016	---M--	200	added ('OK')	text/html	etag:%22781d6-1f50-291b9400%22	http://www.cmass.edu.hk/~tf/0607HPage/index.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0607HPage/index.htm	(from )
09:37:57	1868/1868	---M--	200	added ('OK')	text/html	etag:%2264ec2-74c-ca2853c0%22	http://www.cmass.edu.hk/~tf/Freewares.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/Freewares.htm	(from )
09:37:57	2334/2334	---M--	200	added ('OK')	text/html	etag:%2264ecc-91e-1ad68f80%22	http://www.cmass.edu.hk/~ts/	d:/My%20Websites/cmass/www.cmass.edu.hk/_ts/index.html	(from )
09:37:58	2334/2334	---M--	200	added ('OK')	text/html	etag:%2264ecc-91e-1ad68f80%22	http://www.cmass.edu.hk/~ts/index.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_ts/index.htm	(from )
09:37:58	4418/4418	---M--	200	added ('OK')	text/html	etag:%2264ed1-1142-c3ca800%22	http://www.cmass.edu.hk/~ts/newpage1.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_ts/newpage1.htm	(from )
09:37:58	4198/4198	---M--	200	added ('OK')	text/html	etag:%2264ed2-1066-c3ca800%22	http://www.cmass.edu.hk/~ts/newpage2.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_ts/newpage2.htm	(from )
09:37:58	4073/4073	---M--	200	added ('OK')	text/html	etag:%2264ed3-fe9-c3ca800%22	http://www.cmass.edu.hk/~ts/newpage3.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_ts/newpage3.htm	(from )
09:37:58	3024/3024	---M--	200	added ('OK')	text/html	etag:%2264ed4-bd0-c3ca800%22	http://www.cmass.edu.hk/~ts/newpage4.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_ts/newpage4.htm	(from )
09:37:59	3196/3196	---M--	200	added ('OK')	text/html	etag:%2264ed5-c7c-c3ca800%22	http://www.cmass.edu.hk/~ts/newpage5.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_ts/newpage5.htm	(from )
09:37:59	2935/2935	---M--	200	added ('OK')	text/html	etag:%2264ec9-b77-f9c6b880%22	http://www.cmass.edu.hk/~ts/downloadpage.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_ts/downloadpage.htm	(from )
09:37:59	1854/1854	---M--	200	added ('OK')	text/html	etag:%2264ecf-73e-2be312c0%22	http://www.cmass.edu.hk/~ts/NetTestMethod.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_ts/NetTestMethod.htm	(from )
09:38:00	6223/6223	---M--	200	added ('OK')	image/jpeg	etag:%2264ed8-184f-f9d5fac0%22	http://www.cmass.edu.hk/~ts/TFlogo.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_ts/TFlogo.jpg	(from )
09:38:00	64553/64553	---M--	200	added ('OK')	text/html	etag:%222640b6-fc29-ee921180%22	http://www.cmass.edu.hk/~tf/0405HPage/0405S3Mc/Toy.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/0405S3Mc/Toy.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:01	59323/59323	---M--	200	added ('OK')	text/html	etag:%222640b5-e7bb-ee82cf40%22	http://www.cmass.edu.hk/~tf/0405HPage/0405S3Mc/S3RobotMc.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/0405S3Mc/S3RobotMc.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:02	56519/56519	---M--	200	added ('OK')	text/html	etag:%222640b4-dcc7-ee82cf40%22	http://www.cmass.edu.hk/~tf/0405HPage/0405S3Mc/S3Glider.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/0405S3Mc/S3Glider.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:02	9084/9084	---M--	200	added ('OK')	text/html	etag:%2264ec3-237c-b2486280%22	http://www.cmass.edu.hk/~tf/index.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/index.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:03	7763/7763	---M--	200	added ('OK')	application/pdf	etag:%222640c3-1e53-ee921180%22	http://www.cmass.edu.hk/~tf/0405HPage/S3WkShtAns/S3p1-3.pdf	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S3WkShtAns/S3p1-3.pdf	(from http://www.cmass.edu.hk/~tf/)
09:38:03	7668/7668	---M--	200	added ('OK')	application/pdf	etag:%222640c5-1df4-ee921180%22	http://www.cmass.edu.hk/~tf/0405HPage/S3WkShtAns/S3p4to8.pdf	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S3WkShtAns/S3p4to8.pdf	(from http://www.cmass.edu.hk/~tf/)
09:38:08	460288/460288	---M--	200	added ('OK')	application/msword	etag:%2278010-70600-b1afcc00%22	http://www.cmass.edu.hk/~tf/0708HPage/S5Time.doc	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0708HPage/S5Time.doc	(from )
09:38:09	5369/5369	---M--	200	added ('OK')	application/pdf	etag:%222640ff-14f9-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/SeatConsider.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/SeatConsider.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:12	43001/43001	---M--	200	added ('OK')	application/pdf	etag:%222640fc-a7f9-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/PlasticSht.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/PlasticSht.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:13	5759/5759	---M--	200	added ('OK')	application/pdf	etag:%222640fb-167f-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/NonMetal.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/NonMetal.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:13	51471/51471	---M--	200	added ('OK')	application/pdf	etag:%222640f9-c90f-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/Metal.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/Metal.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:16	135455/135455	---M--	200	added ('OK')	application/pdf	etag:%222640f5-2111f-eebfd840%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/DesignProce.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/DesignProce.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:16	97848/97848	---M--	200	added ('OK')	application/pdf	etag:%22264100-17e38-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/SeatDesign.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/SeatDesign.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:17	2907/2907	---M--	200	added ('OK')	text/html	etag:%222640f0-b5b-eebfd840%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/Seat/Seat1.html	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/Seat/Seat1.html	(from http://www.cmass.edu.hk/~tf/)
09:38:18	9347/9347	---M--	200	added ('OK')	application/pdf	etag:%22264102-2483-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/ToyConsider.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/ToyConsider.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:21	46879/46879	---M--	200	added ('OK')	application/pdf	etag:%22264103-b71f-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/Wood.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/Wood.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:22	119578/119578	---M--	200	added ('OK')	application/pdf	etag:%222640f3-1d31a-eebfd840%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/Aluminium.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/Aluminium.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:23	132085/132085	---M--	200	added ('OK')	application/pdf	etag:%222640f8-203f5-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/MassProd.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/MassProd.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:28	84622/84622	---M--	200	added ('OK')	application/pdf	etag:%222640fd-14a8e-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/Pulley.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/Pulley.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:30	20228/20228	---M--	200	added ('OK')	application/pdf	etag:%22264101-4f04-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/TorSafe.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/TorSafe.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:31	101549/101549	---M--	200	added ('OK')	application/pdf	etag:%222640f7-18cad-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/Gear.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/Gear.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:34	203922/203922	---M--	200	added ('OK')	application/pdf	etag:%222640f4-31c92-eebfd840%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/CrankEccen.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/CrankEccen.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:34	2157/2157	---M--	200	added ('OK')	text/html	etag:%22f11fd-86d-e7f457c0%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S1.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S1.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:35	1546/1546	---M--	200	added ('OK')	text/html	etag:%22f1202-60a-e8039a00%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S2.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S2.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:35	38412/38412	---M--	200	added ('OK')	image/gif	etag:%222640f2-960c-eebfd840%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/acupid1[1].gif	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/acupid1[1].gif	(from http://www.cmass.edu.hk/~tf/)
09:38:35	1692/1692	---M--	200	added ('OK')	text/html	etag:%22f1206-69c-e8039a00%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S3.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S3.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:36	5731/5731	---M--	200	added ('OK')	application/pdf	etag:%22f1166-1663-e70033c0%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S1/ReportList.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S1/ReportList.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:37	4157/4157	---M--	200	added ('OK')	application/pdf	etag:%22f1205-103d-e8039a00%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S2RoShell.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S2RoShell.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:38	8097/8097	---M--	200	added ('OK')	application/pdf	etag:%22f11fe-1fa1-e7f457c0%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S1_S3RoSheComp.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S1_S3RoSheComp.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:39	8036/8036	---M--	200	added ('OK')	application/pdf	etag:%22f11ff-1f64-e7f457c0%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S1_S3RoShelR.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S1_S3RoShelR.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:39	227609/227609	---M--	200	added ('OK')	application/pdf	etag:%222640fa-37919-eecf1a80%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/MotLeverConn.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/MotLeverConn.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:40	134684/134684	---M--	200	added ('OK')	image/jpeg	etag:%222640f6-20e1c-eebfd840%22	http://www.cmass.edu.hk/~tf/0405HPage/S5Resource/dog.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0405HPage/S5Resource/dog.jpg	(from http://www.cmass.edu.hk/~tf/)
09:38:40	5484/5484	---M--	200	added ('OK')	text/html	etag:%22f10eb-156c-e6956400%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/MousetrapCar/MouseStrapCar.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/MousetrapCar/MouseStrapCar.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:40	4412/4412	---M--	200	added ('OK')	text/html	etag:%22f118f-113c-e72dfa80%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S1RoComp/S1index.html	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S1RoComp/S1index.html	(from http://www.cmass.edu.hk/~tf/)
09:38:41	4325/4325	---M--	200	added ('OK')	text/html	etag:%22f1155-10e5-e6f0f180%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S1/S1RobotC/S1RobotC.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S1/S1RobotC/S1RobotC.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:41	1970/1970	---M--	200	added ('OK')	text/html	etag:%22f11f3-7b2-e7898800%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S2/S2RoShelR/S2RoShelR.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S2/S2RoShelR/S2RoShelR.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:41	5494/5494	---M--	200	added ('OK')	text/html	etag:%22100fa8-1576-e7f457c0%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S3RoComp/S3index.html	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S3RoComp/S3index.html	(from http://www.cmass.edu.hk/~tf/)
09:38:41	2576/2576	---M--	200	added ('OK')	text/html	etag:%22100f7f-a10-e7b74ec0%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S3/S3RobotC/S3RobotC.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S3/S3RobotC/S3RobotC.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:42	8826/8826	---M--	200	added ('OK')	application/pdf	etag:%22f1169-227a-e70f7600%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S1/S1Blank.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S1/S1Blank.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:45	27648/27648	---M--	200	added ('OK')	application/msword	etag:%22f1168-6c00-e70033c0%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S1/S1Blank.doc	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S1/S1Blank.doc	(from http://www.cmass.edu.hk/~tf/)
09:38:46	9834/9834	---M--	200	added ('OK')	application/pdf	etag:%22f11f9-266a-e7898800%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S2/S2Blank.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S2/S2Blank.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:49	35840/35840	---M--	200	added ('OK')	application/msword	etag:%22f11f8-8c00-e7898800%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S2/S2Blank.doc	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S2/S2Blank.doc	(from http://www.cmass.edu.hk/~tf/)
09:38:50	9604/9604	---M--	200	added ('OK')	application/pdf	etag:%22100f90-2584-e7e51580%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S3/S3Blank.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S3/S3Blank.PDF	(from http://www.cmass.edu.hk/~tf/)
09:38:53	38400/38400	---M--	200	added ('OK')	application/msword	etag:%22100f8f-9600-e7e51580%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S3/S3Blank.doc	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S3/S3Blank.doc	(from http://www.cmass.edu.hk/~tf/)
09:38:54	35910/35910	---M--	200	added ('OK')	text/html	etag:%22f1200-8c46-e8039a00%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S1MC.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:55	35954/35954	---M--	200	added ('OK')	text/html	etag:%22f1201-8c72-e8039a00%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S1MC06.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S1MC06.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:56	36906/36906	---M--	200	added ('OK')	text/html	etag:%22f1203-902a-e8039a00%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S2MC.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S2MC.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:56	37328/37328	---M--	200	added ('OK')	text/html	etag:%22f1204-91d0-e8039a00%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S2MC06.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S2MC06.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:57	37012/37012	---M--	200	added ('OK')	text/html	etag:%22f1207-9094-e8039a00%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S3MC.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S3MC.htm	(from http://www.cmass.edu.hk/~tf/)
09:38:58	30826/30826	---M--	200	added ('OK')	text/html	etag:%22f1208-786a-e8039a00%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S3MC06.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S3MC06.htm	(from http://www.cmass.edu.hk/~tf/)
09:39:00	14123/14123	---M--	200	added ('OK')	application/pdf	etag:%22f10d2-372b-e676df80%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/MidTermAns/03S1MidTerm05Ans.pdf	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/MidTermAns/03S1MidTerm05Ans.pdf	(from http://www.cmass.edu.hk/~tf/)
09:39:01	12345/12345	---M--	200	added ('OK')	application/pdf	etag:%22f10d3-3039-e676df80%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/MidTermAns/03S2MidTerm05Ans.pdf	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/MidTermAns/03S2MidTerm05Ans.pdf	(from http://www.cmass.edu.hk/~tf/)
09:39:01	227302/227302	---M--	200	added ('OK')	image/gif	etag:%22f1164-377e6-e70033c0%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/S1/Nplate.gif	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/S1/Nplate.gif	(from http://www.cmass.edu.hk/~tf/)
09:39:02	13266/13266	---M--	200	added ('OK')	application/pdf	etag:%22f10d4-33d2-e676df80%22	http://www.cmass.edu.hk/~tf/0203TfHmPage/MidTermAns/03S3MidTerm05Ans.pdf	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0203TfHmPage/MidTermAns/03S3MidTerm05Ans.pdf	(from http://www.cmass.edu.hk/~tf/)
09:39:02	6307/6307	---M--	200	added ('OK')	text/html	etag:%22d4e4f-18a3-eddaf680%22	http://www.cmass.edu.hk/~tf/0304HPage/NewspaperCut.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/NewspaperCut.htm	(from http://www.cmass.edu.hk/~tf/)
09:39:03	16605/16605	---M--	200	added ('OK')	image/jpeg	etag:%22d4e4c-40dd-eddaf680%22	http://www.cmass.edu.hk/~tf/0304HPage/12.jpg	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/12.jpg	(from http://www.cmass.edu.hk/~tf/)
09:39:03	13800/13800	---M--	200	added ('OK')	text/html	etag:%2210cd23-35e8-ea93bac0%22	http://www.cmass.edu.hk/~tf/0304HPage/4_5_04/4_5_041.html	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/4_5_04/4_5_041.html	(from http://www.cmass.edu.hk/~tf/)
09:39:03	9991/9991	---M--	200	added ('OK')	text/html	etag:%22101085-2707-e8ab72c0%22	http://www.cmass.edu.hk/~tf/0304HPage/13_5_04/13-5-041.html	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/13_5_04/13-5-041.html	(from http://www.cmass.edu.hk/~tf/)
09:39:03	17474/17474	---M--	200	added ('OK')	text/html	etag:%2210ce1f-4442-eb1d0f00%22	http://www.cmass.edu.hk/~tf/0304HPage/FCar13_5_04/FCar13-5-201.html	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/FCar13_5_04/FCar13-5-201.html	(from http://www.cmass.edu.hk/~tf/)
09:39:04	19981/19981	---M--	200	added ('OK')	text/html	etag:%2210cee9-4e0d-eb972100%22	http://www.cmass.edu.hk/~tf/0304HPage/Mouse29_2_04/29_2_041.html	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/Mouse29_2_04/29_2_041.html	(from http://www.cmass.edu.hk/~tf/)
09:39:04	24162/24162	---M--	200	added ('OK')	text/html	etag:%22d4e4e-5e62-eddaf680%22	http://www.cmass.edu.hk/~tf/0304HPage/JointRoComMay04.htm	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/JointRoComMay04.htm	(from http://www.cmass.edu.hk/~tf/)
09:39:05	13009/13009	---M--	200	added ('OK')	text/html	etag:%2210d1d0-32d1-edcbb440%22	http://www.cmass.edu.hk/~tf/0304HPage/ShanghaiMatch/ShanghaiMatch1.html	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/ShanghaiMatch/ShanghaiMatch1.html	(from http://www.cmass.edu.hk/~tf/)
09:39:05	17012/17012	---M--	200	added ('OK')	text/html	etag:%221011a3-4274-e9628dc0%22	http://www.cmass.edu.hk/~tf/0304HPage/20_5_04/20_5_041.html	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/20_5_04/20_5_041.html	(from http://www.cmass.edu.hk/~tf/)
09:39:06	26999/26999	---M--	200	added ('OK')	text/html	etag:%221011fc-6977-ea28eb00%22	http://www.cmass.edu.hk/~tf/0304HPage/22_5_04/22_5_041.html	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/22_5_04/22_5_041.html	(from http://www.cmass.edu.hk/~tf/)
09:39:06	12614/12614	---M--	200	added ('OK')	application/pdf	etag:%22d4e52-3146-eddaf680%22	http://www.cmass.edu.hk/~tf/0304HPage/WinnerList20May.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/WinnerList20May.PDF	(from http://www.cmass.edu.hk/~tf/)
09:39:07	5387/5387	---M--	200	added ('OK')	application/pdf	etag:%2210cef7-150b-eba66340%22	http://www.cmass.edu.hk/~tf/0304HPage/S1Ghost/Ghost.PDF	d:/My%20Websites/cmass/www.cmass.edu.hk/_tf/0304HPage/S1Ghost/Ghost.PDF	(from http://www.cmass.edu.hk/~tf/)
